
1633,A16833459,2892,5/27/2016 14:48:44,2718
1634,A00238993,1811,2/11/2014 15:33:21,766
1635,A16222049,1023,9/16/2015 11:39:47,1243
1636,A24178305,1172,9/4/2015 11:43:58,536
1637,A24181483,254,2/7/2015 10:39:23,827
1638,A00761557,2172,1/21/2014 12:8:29,1799
1639,A01074948,841,11/6/2020 13:27:58,814
1640,A24571077,549,10/23/2017 8:20:53,486
1641,A13634191,2872,10/9/2019 16:58:4,235
1642,A16810753,2111,4/8/2019 10:58:30,585
1643,A09149441,2248,5/22/2014 15:18:40,2533
1644,A09173018,797,7/17/2017 14:55:2,2581
1645,A01411191,1770,5/18/2019 8:21:43,2739
1646,A24556673,2187,5/17/2017 13:1:48,2786
1647,A01520946,1057,8/9/2017 16:58:24,91
1648,A18099484,573,5/12/2018 16:53:49,2057
1649,A09139713,1432,1/9/2019 8:38:40,2441
1650,A08078184,2555,10/23/2018 10:2:17,1107
1651,A00324341,2880,2/6/2020 10:29:42,1868
1652,A00318989,2232,8/6/2015 12:14:3,776
1653,A19547773,486,8/13/2020 13:40:24,904
1654,A00382420,130,1/3/2015 8:39:57,1577
1655,A19582929,846,2/23/2018 14:35:0,1988
1656,A15646020,1874,5/25/2018 11:19:45,2990
1657,A08599716,886,1/6/2017 12:46:23,2322
1658,A08581876,2123,4/2/2014 8:7:57,2455
1659,A16886798,2746,10/1/2016 16:33:35,2899
1660,A08548510,2457,8/7/2020 13:20:31,925
1661,A24595869,2960,6/3/2017 9:34:54,1817
1662,A01448585,485,4/11/2017 8:2:15,419
1663,A18447972,1820,3/3/2017 10:22:13,541
1664,A01517650,1826,7/13/2018 16:52:46,1120
1665,A19545345,1230,2/12/2017 8:52:39,183
1666,A00291426,2301,4/15/2017 16:54:39,734
1667,A18039235,1224,2/13/2015 11:40:42,2724
1668,A02791691,2656,2/19/2015 8:4:27,360
1669,A24549317,1313,7/10/2014 15:22:17,1066
1670,A18097788,2332,6/5/2019 13:19:22,2549
1671,A00722838,913,7/5/2020 15:6:25,1858
1672,A09122677,2541,11/9/2017 13:13:33,878
1673,A19511418,2639,7/3/2016 15:47:2,2379
1674,A15668234,1194,8/12/2019 10:47:46,1357
1675,A24576568,2054,11/1/2014 9:13:15,947
1676,A18490406,2290,11/23/2015 16:33:9,425
1677,A01462985,2655,11/16/2014 9:52:40,17
1678,A02752814,2092,4/19/2018 15:18:0,113
1679,A02726813,2408,1/25/2020 13:31:33,2192
1680,A08549594,1818,6/11/2014 11:57:5,1763
1681,A00710260,607,2/10/2020 12:1:12,569
1682,A16876588,2537,7/9/2015 15:32:31,1665
1683,A24156621,1671,5/14/2014 13:18:50,1044
1684,A15676967,1184,11/26/2020 14:57:39,2090
1685,A16280543,1099,3/21/2015 14:7:51,2618
1686,A00252283,83,2/25/2018 16:52:14,459
1687,A02736037,2627,8/11/2019 16:19:24,263
1688,A00834597,2067,11/2/2018 13:35:44,1962
1689,A18439622,270,7/21/2020 8:24:19,2599
1690,A24159587,1453,11/24/2014 15:46:0,2075
1691,A00262147,2590,4/4/2015 15:22:33,2036
1692,A01583165,435,4/11/2018 9:58:23,2193
1693,A00358318,1730,8/26/2015 12:1:51,2722
1694,A00819998,688,9/4/2017 16:32:25,711
1695,A16258765,2893,11/26/2017 15:11:56,2490
1696,A00369164,1692,1/4/2020 15:22:47,637
1697,A13646339,2596,8/11/2020 16:3:15,865
1698,A01525350,2726,4/16/2020 15:51:51,2235
1699,A02721231,1871,1/11/2017 13:28:20,219
1700,A15993322,1773,8/8/2020 16:51:2,2827
1701,A18010996,268,9/10/2019 9:46:4,884
1702,A08512813,706,1/23/2019 14:20:54,553
1703,A11843726,1565,5/7/2015 8:57:30,1813
1704,A08025483,1404,2/10/2018 11:45:16,714
1705,A24548905,947,10/24/2015 11:22:49,71
1706,A08085222,2644,8/3/2020 13:41:7,1812
1707,A01491129,1898,8/9/2016 12:52:0,2218
1708,A24563097,1597,7/8/2019 10:19:35,368
1709,A18489409,381,7/8/2019 14:52:41,1452
1710,A15976081,860,8/6/2020 14:28:48,2385
1711,A00866593,1524,11/15/2014 10:51:3,794
1712,A18040460,1099,3/21/2016 12:54:21,30
1713,A18048621,2020,10/10/2019 10:2:22,1085
1714,A01030763,233,11/24/2019 12:1:28,1957
1715,A24531809,1154,2/4/2018 16:44:17,1177
1716,A24512840,2728,6/27/2020 10:28:21,974
1717,A18475522,1118,6/2/2014 10:10:22,197
1718,A01454563,2941,9/10/2014 11:49:31,2273
1719,A01520665,32,11/25/2014 8:12:52,2323
1720,A08576621,452,6/20/2016 8:25:23,546
1721,A08548948,1979,3/10/2015 16:2:13,1293
1722,A00788197,1462,8/17/2015 14:31:55,1583
1723,A00245628,1691,2/3/2019 16:6:6,1583
1724,A24173288,2164,3/19/2017 15:1:14,2812
1725,A02729199,2047,9/7/2014 14:22:47,1334
1726,A24123231,2783,9/26/2019 13:32:0,486
1727,A01447918,115,10/16/2019 16:37:40,1977
1728,A01674978,1256,5/4/2017 15:40:34,2490
1729,A15993027,605,3/19/2019 11:3:47,2688
1730,A09190963,2666,6/4/2018 10:16:25,1131
1731,A00237626,1999,9/18/2020 16:56:51,381
1732,A15631194,2233,3/6/2019 10:27:46,1603
1733,A16825142,2526,10/13/2018 9:15:37,716
1734,A08517049,2939,11/23/2018 13:5:29,187
1735,A02732157,855,3/7/2020 8:37:0,1700
1736,A09181005,2206,8/20/2018 14:6:15,838
1737,A19526421,276,8/7/2017 13:1:58,673
1738,A01524697,2572,10/10/2020 9:58:32,1151
1739,A08521621,2542,8/8/2016 10:1:47,2841
1740,A01078879,760,1/24/2019 8:50:43,1628
1741,A24144712,490,1/22/2020 10:26:12,2062
1742,A00256498,334,7/10/2018 13:25:47,717
1743,A01428746,990,11/27/2016 14:8:2,1332
1744,A01047100,1714,6/22/2018 9:21:28,1036
1745,A00776552,2234,6/15/2018 12:21:55,2102
1746,A01415246,796,7/16/2016 9:53:10,2828
1747,A01428103,720,1/7/2016 14:23:58,1930
1748,A24521114,801,4/9/2020 16:25:21,1587
1749,A01471746,1838,2/7/2017 15:14:6,355
1750,A09139485,2470,1/5/2014 12:8:33,2338
1751,A24577199,2878,2/8/2017 11:38:23,1262
1752,A00375333,1959,5/6/2017 11:38:41,2414
1753,A16288243,1999,11/23/2017 13:5:56,734
1754,A15628169,723,1/25/2018 11:29:54,494
1755,A24537933,2099,11/4/2015 16:16:46,2356
1756,A00896357,1110,8/26/2014 11:41:5,122
1757,A01450743,1320,6/26/2017 13:40:47,2791
1758,A08553996,1705,8/21/2015 8:23:14,2822
1759,A16879842,1662,11/9/2014 13:49:27,201
1760,A18019233,468,7/4/2020 14:16:47,406
1761,A01530863,1833,5/20/2018 13:30:24,656
1762,A08599709,2947,10/11/2016 12:38:23,550
1763,A01053628,297,11/22/2017 15:42:45,1502
1764,A00782005,19,8/11/2018 11:3:13,1142
1765,A00732013,1166,5/21/2018 14:57:54,2825
1766,A02728958,1595,5/15/2019 16:49:14,12
1767,A16898876,878,11/13/2016 10:6:41,136
1768,A01425131,1386,5/20/2019 13:22:51,1720
1769,A02782164,1683,3/23/2017 10:49:26,1079
1770,A00234362,1253,1/17/2018 9:4:1,1161
1771,A16869977,1756,4/26/2020 12:53:20,1123
1772,A11844384,851,3/25/2018 9:37:47,2867
1773,A01626502,2704,8/9/2016 8:15:42,254
1774,A24125344,1576,6/7/2019 16:46:7,1517
1775,A02725468,2267,1/4/2014 13:25:9,2306
1776,A01076008,950,3/6/2014 9:2:23,1398
1777,A24553010,2777,4/23/2016 15:48:52,1073
1778,A24182086,2281,3/15/2019 14:10:35,1368
1779,A01680293,2235,4/10/2016 10:6:17,1532
1780,A01097511,555,9/24/2015 11:53:35,2328
1781,A09178686,1368,4/25/2020 14:35:58,2378
1782,A24120363,1619,1/14/2017 16:38:16,1212
1783,A18486790,1722,9/4/2017 16:52:26,2956
1784,A19547101,440,9/20/2015 14:20:12,1172
1785,A00897321,2093,10/2/2019 15:3:0,691
1786,A15945851,2344,11/18/2020 11:43:8,1789
1787,A15626509,2539,9/16/2019 12:47:48,1692
1788,A24180532,1107,5/22/2017 13:12:40,1044
1789,A00762674,145,6/25/2020 13:14:40,1653
1790,A18019358,2049,2/13/2016 13:22:52,2400
1791,A00223821,191,8/27/2018 16:51:25,1868
1792,A00255983,876,7/19/2020 12:4:42,1673
1793,A01428413,214,5/8/2017 12:34:3,1771
1794,A02785946,1378,7/10/2020 12:11:57,257
1795,A15941574,1232,2/10/2018 10:46:17,1793
1796,A01528561,2848,8/18/2014 14:14:47,2334
1797,A19586428,2342,3/20/2019 14:9:0,37
1798,A13630299,276,9/23/2016 10:30:45,1011
1799,A09198644,2852,7/7/2017 11:50:31,2033
1800,A11841154,2943,8/7/2016 12:56:39,2912
1801,A01089927,2223,3/9/2018 15:14:26,514
1802,A16286530,1638,3/20/2015 8:26:6,1032
1803,A00822507,1423,8/19/2020 12:2:52,1330
1804,A15630943,2890,8/23/2016 12:35:3,16
1805,A08553066,18,3/12/2019 16:40:11,2037
1806,A01426374,1331,5/16/2016 9:27:33,2217
1807,A15642391,1560,4/4/2018 10:49:56,2982
1808,A15656458,2727,11/22/2015 13:44:47,38
1809,A18486259,761,6/27/2015 14:29:43,2010
1810,A15645483,453,4/4/2018 13:40:21,1780
1811,A01436906,638,10/10/2016 11:18:11,2871
1812,A24552215,1343,10/17/2015 15:55:10,2245
1813,A19557261,1774,11/17/2016 14:42:54,2112
1814,A08565889,411,9/18/2016 8:21:49,1695
1815,A01424105,1405,10/12/2017 15:6:46,1849
1816,A18494059,2519,11/12/2019 13:18:6,266
1817,A00396477,529,8/13/2016 12:11:54,1416
1818,A24190085,2161,8/9/2019 16:48:31,1151
1819,A15968242,230,4/15/2017 12:26:11,1273
1820,A00869720,1127,1/9/2015 9:39:44,1857
1821,A08586007,1360,2/5/2017 11:28:23,2142
1822,A15911903,2075,1/25/2016 12:20:58,2914
1823,A11846015,546,5/1/2016 16:33:9,889
1824,A00856365,1938,7/16/2018 12:53:32,2501
1825,A16294099,367,10/23/2018 9:38:33,115
1826,A01697552,185,4/13/2018 16:16:36,271
1827,A00799529,2942,4/24/2018 13:28:42,1917
1828,A15924114,630,8/5/2020 12:29:42,819
1829,A19567328,2649,10/3/2019 12:26:48,546
1830,A18480465,1723,11/19/2018 15:37:20,794
1831,A19573138,913,7/19/2020 11:19:21,2182
1832,A01516270,1805,2/6/2018 12:43:5,884
1833,A01067000,1734,2/13/2020 10:45:3,157
1834,A08532699,1597,2/10/2018 13:34:35,2442
1835,A16291142,637,1/21/2015 12:6:7,2636
1836,A09175714,2034,8/11/2016 13:35:50,2168
1837,A00881413,2500,11/1/2014 10:2:21,704
1838,A01449406,1137,7/14/2019 10:43:21,762
1839,A00277593,2727,1/14/2014 14:5:58,2957
1840,A24564506,67,1/19/2020 12:1:25,2296
1841,A16887018,88,3/20/2019 8:20:9,2629
1842,A16853609,2117,5/27/2015 14:29:58,2475
1843,A11877831,2650,5/1/2020 15:8:55,2855
1844,A02710750,1996,9/27/2020 15:0:16,694
1845,A08566010,716,10/10/2017 9:29:39,351
1846,A24555164,1153,5/16/2020 16:21:14,445
1847,A18482280,1406,3/8/2014 13:46:45,383
1848,A02746082,2107,3/23/2018 10:38:12,898
1849,A01055400,2278,4/3/2014 12:31:9,2229
1850,A08031074,1017,9/4/2016 13:54:9,2349
1851,A15615642,1623,7/11/2015 8:28:50,1740
1852,A16879901,2485,1/18/2018 13:46:27,2707
1853,A11845615,2350,11/14/2016 14:30:32,560
1854,A18422483,1029,1/4/2020 8:37:44,997
1855,A24138705,887,2/8/2016 8:54:14,1591
1856,A01571583,2452,8/17/2019 9:20:25,1422
1857,A24134074,397,4/25/2016 8:19:54,965
1858,A16249700,1789,7/9/2019 16:34:19,2651
1859,A15920402,1827,5/6/2016 9:23:27,722
1860,A24139072,2138,6/5/2019 15:50:33,2587
1861,A11810403,694,8/25/2016 12:25:47,1121
1862,A15611836,235,2/4/2016 13:46:13,2984
1863,A08572689,2382,8/25/2020 16:44:56,313
1864,A16889352,1342,2/14/2014 14:18:21,2038
1865,A08555904,1845,4/18/2016 9:47:57,419
1866,A16214195,1137,4/10/2016 15:0:4,2808
1867,A15668773,1914,4/10/2020 12:36:5,2909
1868,A00218121,2482,4/14/2015 16:34:18,492
1869,A08558305,2079,3/3/2019 11:41:40,2881
1870,A00731949,1675,9/8/2018 9:56:53,503
1871,A08096203,2323,6/17/2015 10:41:42,384
1872,A19540631,1697,7/5/2015 9:53:31,1475
1873,A08596051,1739,3/1/2015 9:9:30,2015
1874,A08587294,2468,10/2/2014 15:51:43,2799
1875,A00766260,344,6/22/2020 8:44:33,50
1876,A08525957,1548,4/11/2020 12:24:22,488
1877,A18017630,1730,3/3/2014 13:37:1,880
1878,A24528824,855,3/8/2014 16:58:50,1016
1879,A13673913,527,4/12/2019 10:49:50,2972
1880,A09132494,1519,1/13/2016 9:42:17,492
1881,A01498830,1083,8/11/2020 9:55:48,710
1882,A11847006,139,8/7/2018 9:15:29,1841
1883,A08052272,657,11/8/2017 16:23:31,2412
1884,A00329813,937,7/5/2020 15:56:38,2019
1885,A01458383,2405,11/15/2020 14:35:27,2875
1886,A24176795,732,1/7/2019 13:58:51,297
1887,A00754213,1760,8/25/2019 13:39:29,1146
1888,A18038076,9,7/15/2017 9:34:17,2981
1889,A01677552,14,7/8/2019 12:6:19,1672
1890,A02713118,489,11/10/2020 10:12:40,2036
1891,A02735199,942,11/19/2017 12:42:54,2025
1892,A00825272,16,11/25/2019 10:53:0,1875
1893,A01522563,1614,9/15/2014 16:46:51,862
1894,A01032079,2893,2/16/2020 15:40:24,1192
1895,A01447662,1677,11/27/2015 16:2:35,1996
1896,A24168742,2158,7/22/2014 11:0:53,467
1897,A01064478,2039,3/8/2019 13:11:1,2984
1898,A13672037,612,10/21/2016 16:16:32,1639
1899,A15638404,2455,11/15/2014 13:38:16,1097
1900,A09145375,1883,2/6/2019 9:54:33,1364
1901,A01069949,1543,8/12/2017 11:11:7,1357
1902,A13657718,1229,5/1/2017 13:38:25,713
1903,A15671335,2333,6/26/2017 15:23:29,1839
1904,A09117010,2907,1/2/2020 10:1:13,2547
1905,A16818428,998,10/20/2018 10:39:23,2787
1906,A09158569,2231,6/12/2017 15:0:17,1086
1907,A01067408,51,5/23/2014 11:3:55,1513
1908,A24141880,2186,8/18/2019 15:5:46,1582
1909,A08539781,2990,2/15/2017 16:18:9,1769
1910,A01596306,1644,5/3/2020 12:56:49,1924
1911,A01047511,27,1/21/2016 12:8:22,1363
1912,A15688808,1847,7/24/2019 16:45:2,771
1913,A19559345,567,10/3/2018 12:10:26,501
1914,A19571466,2613,11/25/2017 16:6:8,1051
1915,A09123800,360,5/27/2016 13:21:42,2698
1916,A16246954,2860,7/25/2015 10:35:17,102
1917,A18443122,1882,9/3/2017 13:48:40,1394
1918,A18436435,750,7/26/2018 8:13:16,2116
1919,A08024528,1242,9/5/2019 16:9:51,2984
1920,A01662667,418,10/16/2014 12:15:4,944
1921,A00343540,1682,2/18/2014 8:46:32,2484
1922,A13624256,1209,3/1/2020 10:27:45,749
1923,A13624127,1773,4/12/2020 11:54:56,2641
1924,A18038746,895,10/26/2016 8:54:57,1667
1925,A11880307,38,5/22/2018 12:40:57,2300
1926,A18064490,1612,1/25/2014 15:14:40,2331
1927,A08511627,2387,5/23/2018 8:33:37,1435
1928,A00257530,1151,8/18/2020 10:53:4,1645
1929,A00233190,96,6/9/2017 15:16:7,1624
1930,A01581076,491,6/7/2016 12:11:37,404
1931,A00245037,1813,7/9/2019 14:39:19,1326
1932,A18429151,422,11/15/2016 12:47:27,62
1933,A01473978,704,10/26/2017 10:46:32,740
1934,A18022097,949,9/13/2017 8:21:15,2429
1935,A00346103,2280,10/8/2016 14:56:8,2957
1936,A00734672,2159,9/17/2014 12:43:21,819
1937,A16259229,110,8/14/2018 10:18:57,824
1938,A15628820,55,5/12/2014 12:48:16,686
1939,A00394942,2243,4/17/2019 12:43:12,54
1940,A01683372,2478,1/9/2020 15:1:8,2611
1941,A11892944,2986,3/17/2016 8:21:54,2605
1942,A01595891,1878,7/13/2017 14:0:40,385
1943,A01481853,2324,11/6/2018 9:42:6,2034
1944,A24564804,675,8/11/2017 16:35:27,570
1945,A01449165,2767,6/22/2015 14:30:16,1494
1946,A08529949,1399,10/1/2015 11:22:50,2076
1947,A01549485,1754,8/1/2018 14:10:31,2196
1948,A18434655,1306,5/23/2014 16:6:41,632
1949,A00791837,1838,3/22/2014 8:45:39,2315
1950,A01484266,1122,10/8/2017 13:51:16,2716
1951,A11819179,2580,4/25/2015 14:36:12,2895
1952,A18021602,594,3/15/2019 12:24:42,1690
1953,A19541068,1675,8/22/2014 16:33:37,2477
1954,A01059295,1341,8/5/2017 16:49:10,975
1955,A01085393,2505,6/20/2015 8:34:58,2701
1956,A00339252,2639,1/17/2014 8:9:19,1429
1957,A16227149,1760,8/22/2014 8:9:27,1894
1958,A13626149,743,3/6/2018 14:53:29,994
1959,A15620261,2173,3/13/2019 14:46:14,1069
1960,A15637496,1691,5/2/2015 10:51:40,1278
1961,A16840501,2149,8/22/2016 14:52:38,473
1962,A11893436,1204,4/11/2018 8:34:49,690
1963,A08592247,1395,8/16/2020 16:15:37,779
1964,A01542263,1803,4/15/2018 10:32:29,2187
1965,A15944828,2135,5/27/2019 13:43:28,1420
1966,A16811919,1909,8/12/2017 15:45:52,2123
1967,A01698388,447,3/4/2020 13:24:27,852
1968,A24130807,1923,8/24/2018 11:15:9,1893
1969,A02718922,2638,7/24/2018 9:35:57,1916
1970,A18472686,506,2/16/2019 16:3:18,2701
1971,A16271284,2054,5/17/2014 15:43:17,100
1972,A01497860,1132,11/24/2020 8:26:22,1529
1973,A09125050,811,10/15/2016 12:55:2,2883
1974,A18024714,1069,4/2/2016 16:34:42,1195
1975,A08553281,2737,3/5/2016 10:19:7,2161
1976,A24131207,2109,2/12/2015 10:12:49,2920
1977,A00725961,1190,9/27/2020 8:11:38,2537
1978,A01642881,403,2/7/2014 11:45:26,2892
1979,A08573139,432,11/10/2018 10:50:39,994
1980,A19543917,943,1/27/2020 16:43:5,1046
1981,A08098564,2163,11/3/2020 8:30:7,957
1982,A00360530,385,6/6/2015 8:53:52,1625
1983,A15949251,1618,11/2/2016 8:33:22,152
1984,A16832482,1279,3/7/2018 8:49:48,2730
1985,A00355456,216,8/14/2019 14:1:23,1332
1986,A01516994,524,11/26/2017 9:41:35,458
1987,A24171641,1052,9/26/2019 11:40:47,1407
1988,A16898241,1668,9/27/2017 9:22:20,587
1989,A09120263,748,9/25/2020 15:12:14,550
1990,A16890408,1946,5/23/2020 12:13:46,2349
1991,A00791080,2703,8/1/2018 11:0:52,2747
1992,A19526639,1672,1/14/2018 12:49:26,651
1993,A16292117,186,8/5/2020 14:28:0,439
1994,A00851006,2857,6/22/2015 8:18:29,2598
1995,A00836430,2633,10/20/2015 8:33:27,2960
1996,A16283066,1086,5/12/2015 16:12:3,2737
1997,A02787201,2787,6/3/2014 14:11:1,428
1998,A15933148,2825,4/25/2017 14:35:34,669
1999,A01013535,844,10/17/2015 9:17:57,2972
2000,A01430805,162,4/16/2015 15:10:21,193
2001,A24115119,257,3/3/2020 14:23:21,2045
2002,A01012237,2136,7/11/2017 9:21:20,1124
2003,A01699291,973,5/5/2020 13:56:41,2537
2004,A18412710,637,7/12/2020 16:9:19,436
2005,A01496540,1372,1/24/2020 13:33:57,438
2006,A00794876,752,11/7/2020 13:36:47,2187
2007,A01080109,2087,10/7/2014 16:53:38,2628
2008,A18099912,2910,11/26/2016 16:25:53,2103
2009,A00889572,909,11/5/2019 13:55:1,2636
2010,A19547744,2700,11/14/2017 14:47:8,603
2011,A15996849,753,9/23/2019 16:24:39,2714
2012,A01567826,662,1/21/2017 13:49:58,2823
2013,A16836568,2615,10/2/2017 11:29:47,822
2014,A08559902,534,9/19/2016 13:28:6,844
2015,A24522490,1832,1/5/2019 9:47:31,1143
2016,A00763529,1069,9/22/2019 12:24:43,2669
2017,A15637744,1891,11/15/2020 16:27:25,1360
2018,A08053324,2421,1/15/2019 14:50:46,1871
2019,A15670365,892,2/6/2017 12:57:4,1677
2020,A00821392,916,1/7/2019 11:28:50,1784
2021,A15623836,162,5/19/2016 10:31:3,1537
2022,A00883705,1084,1/10/2020 10:28:6,1086
2023,A01494102,479,5/4/2016 12:28:53,2165
2024,A01612071,2996,9/6/2016 13:47:9,389
2025,A08565164,107,1/21/2018 13:29:24,775
2026,A13638204,2686,11/9/2014 10:20:48,270
2027,A01489300,251,9/25/2017 10:23:20,1911
2028,A24557603,259,11/26/2018 10:4:30,1107
2029,A00771842,741,11/15/2019 15:26:12,2057
2030,A09153773,955,5/26/2018 10:33:2,246
2031,A00327564,1627,2/15/2018 11:27:46,314
2032,A00776371,669,1/8/2020 9:2:1,2690
2033,A01422905,1863,10/24/2017 8:53:27,742
2034,A00235893,2575,3/1/2014 11:6:16,1623
2035,A16822357,2991,5/3/2018 9:45:42,2822
2036,A00279886,2332,10/25/2020 15:34:44,654
2037,A15644797,1717,8/7/2020 10:23:9,2910
2038,A08530100,285,10/24/2020 16:51:1,537
2039,A08519500,2211,8/15/2015 10:42:49,114
2040,A15944138,1768,4/13/2017 8:49:33,2966
2041,A18020443,741,7/25/2014 8:13:54,1651
2042,A18055287,446,6/6/2020 12:41:51,126
2043,A00392227,63,4/1/2015 12:52:16,1773
2044,A01656076,353,4/17/2020 8:50:4,769
2045,A18077118,498,2/6/2018 12:15:6,457
2046,A19516814,1346,3/13/2019 14:36:51,746
2047,A24173629,1362,8/18/2018 8:45:36,651
2048,A18425774,1956,6/19/2015 16:25:51,417
2049,A01422074,329,1/23/2020 15:56:55,2277
2050,A16856459,869,8/4/2020 11:35:42,1112
2051,A18038881,1500,1/4/2019 16:11:35,2199
2052,A16227436,2670,1/21/2019 15:46:12,2378
2053,A18046341,1238,8/25/2018 9:3:28,2814
2054,A08575701,2233,5/16/2020 14:15:4,2010
2055,A00290526,2305,5/3/2016 11:5:16,2478
2056,A00814972,1478,9/26/2018 11:22:13,1781
2057,A15991691,961,9/13/2018 13:18:24,2781
2058,A16280778,282,3/5/2014 16:35:30,2970
2059,A00731104,2834,2/24/2020 11:5:52,482
2060,A00751895,991,7/21/2016 10:39:7,990
2061,A19589134,2806,8/16/2020 10:38:25,1097
2062,A18016066,1133,6/14/2020 13:16:7,2343
2063,A00821629,1474,6/17/2015 16:25:39,868
2064,A09129358,2259,2/13/2018 10:48:57,212
2065,A08513739,378,5/6/2017 9:46:19,1110
2066,A00214037,2388,4/21/2016 13:48:35,845
2067,A16838479,1103,9/3/2017 11:21:29,2902
2068,A02784233,2345,3/7/2014 16:48:29,20
2069,A08531104,2848,11/22/2015 11:8:22,1843
2070,A13626162,1804,9/12/2017 9:38:44,1310
2071,A02712291,1657,8/21/2016 9:27:31,581
2072,A24591202,910,7/24/2018 15:2:23,1644
2073,A15927383,2515,10/6/2014 11:34:55,2579
2074,A15619786,1428,5/26/2018 10:34:29,2532
2075,A00384507,2480,1/15/2015 9:40:54,954
2076,A11852107,2020,6/19/2014 14:16:9,2233
2077,A18075036,325,3/15/2015 13:1:47,134
2078,A08031585,2431,7/20/2014 10:4:46,2218
2079,A00818512,1803,2/6/2015 16:57:1,753
2080,A00841909,1066,4/14/2017 15:19:30,851
2081,A08048133,629,10/24/2020 9:0:11,440
2082,A18057085,599,10/12/2019 9:24:26,2316
2083,A15629087,2234,6/8/2015 11:32:31,2651
2084,A00398942,2176,10/17/2016 11:17:28,1767
2085,A08098450,1760,11/1/2016 10:47:24,1869
2086,A00783686,1261,8/27/2016 12:6:32,1758
2087,A00323588,1736,11/17/2020 16:24:30,698
2088,A01630762,1935,1/14/2014 10:4:21,2554
2089,A16228925,2574,4/4/2015 15:27:57,2967
2090,A00390943,818,3/9/2017 13:49:27,1863
2091,A00371752,676,8/19/2019 9:42:18,1695
2092,A15647577,740,11/8/2016 10:14:36,761
2093,A24582555,2756,4/6/2017 13:12:5,877
2094,A24551163,525,8/27/2017 16:28:40,2946
2095,A09138562,1267,3/3/2014 14:37:6,2691
2096,A16287935,1913,7/17/2019 11:22:45,130
2097,A00727217,1277,6/22/2015 11:42:11,80
2098,A08056428,109,9/21/2014 9:29:17,2383
2099,A15635896,2279,7/18/2014 14:29:42,481
2100,A02756639,414,5/18/2020 15:52:28,433
2101,A24161892,2547,1/17/2019 9:40:21,1665
2102,A00772954,1321,1/17/2015 8:23:5,1453
2103,A00778228,1413,2/3/2017 12:43:27,2395
2104,A00779470,830,10/17/2014 12:44:10,1788
2105,A00237727,1517,7/17/2014 9:33:8,1352
2106,A15631237,2894,11/13/2019 16:35:11,1376
2107,A16283612,2460,8/21/2015 11:37:15,621
2108,A19520114,2115,10/5/2018 14:54:57,1103
2109,A18474752,2058,11/7/2016 11:0:8,1877
2110,A01631978,2590,6/17/2020 13:15:5,1066
2111,A00323494,457,1/17/2014 14:46:24,2468
2112,A18453665,835,8/26/2015 10:41:35,1385
2113,A00255825,783,7/5/2016 16:3:27,38
2114,A15972752,1073,5/16/2014 12:12:21,453
2115,A13687320,2666,4/4/2020 8:6:53,1371
2116,A18025608,1512,5/10/2018 8:40:56,2603
2117,A19570536,1203,7/12/2015 8:10:32,513
2118,A18096244,1603,3/6/2017 12:34:9,2923
2119,A24114465,2803,9/17/2020 16:26:31,2164
2120,A24513612,1421,3/12/2018 13:6:45,174
2121,A16274007,2957,11/10/2014 12:50:4,969
2122,A00291275,1473,4/22/2014 16:42:6,1170
2123,A02748867,2076,6/10/2016 16:46:29,875
2124,A01023719,1335,4/19/2016 14:44:53,802
2125,A01437968,433,8/27/2016 16:22:24,437
2126,A08548272,221,3/19/2018 15:38:53,642
2127,A16292205,459,10/24/2018 9:15:15,1589
2128,A09159778,1295,9/12/2015 10:31:13,454
2129,A24164782,2466,8/2/2014 12:23:21,663
2130,A00380130,2872,11/4/2014 14:44:7,1646
2131,A01418449,48,7/3/2016 10:0:56,2975
2132,A01512167,2521,1/27/2018 11:57:28,1573
2133,A13679247,2456,7/8/2018 11:0:2,2558
2134,A15645430,693,4/21/2020 16:31:31,1142
2135,A00363575,824,10/3/2015 12:4:7,7
2136,A24558738,1613,4/13/2016 8:3:4,2809
2137,A00862415,1490,4/15/2020 12:7:56,743
2138,A01533176,709,3/24/2019 14:14:20,1685
2139,A16854774,2964,10/6/2019 8:9:18,1236
2140,A09160773,1171,6/22/2015 9:38:11,1314
2141,A00383632,1106,6/12/2018 16:54:15,1958
2142,A01087032,1926,7/18/2020 8:54:30,416
2143,A01539569,2182,8/13/2016 15:30:12,1499
2144,A01580505,2289,5/19/2019 9:38:51,2722
2145,A16261008,2665,9/25/2014 15:29:1,217
2146,A24511646,2145,6/26/2014 15:27:40,1131
2147,A00375309,2261,11/9/2018 9:37:7,1545
2148,A18493360,988,6/23/2014 8:25:42,1245
2149,A01547401,164,11/3/2014 15:48:44,2397
2150,A08596512,2059,5/26/2020 13:22:7,910
2151,A13610958,14,7/11/2014 10:38:11,438
2152,A00214531,1978,10/22/2016 15:34:0,978
2153,A00835521,2611,6/10/2019 9:28:43,1041
2154,A08015843,163,10/12/2020 8:48:55,1128
2155,A08066191,2762,1/14/2016 10:28:22,286
2156,A02754175,379,4/1/2015 9:23:13,1317
2157,A11817645,1550,3/13/2016 16:2:33,1399
2158,A18448068,2383,5/17/2019 14:24:32,2415
2159,A19535061,2701,9/24/2015 12:48:43,2173
2160,A08073013,600,10/4/2014 10:21:13,1532
2161,A15622590,1739,8/22/2019 14:45:52,609
2162,A18417393,470,6/16/2018 8:32:0,989
2163,A16838890,1953,9/9/2014 9:57:34,1262
